,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
597,0.13,0.01,0.01,0.06,0.03,0.01,0.02,0.01,0.11,0.05,0.13,0.01,0.08,0.02,0.01,0.04,0.09,0.08,0.1,0.676024779456,0.00911209586263,74.1898230273
598,0.03,0.01,0.02,0.01,0.03,0.12,0.04,0.1,0.01,0.05,0.01,0.09,0.1,0.09,0.03,0.03,0.11,0.1,0.02,0.630144621726,0.00871930993282,72.2700106524
599,0.02,0.04,0.01,0.11,0.05,0.05,0.18,0.03,0.01,0.01,0.21,0.02,0.02,0.02,0.13,0.01,0.01,0.02,0.05,0.5914854034,0.0107064307358,55.2458067488
600,0.01,0.02,0.02,0.02,0.03,0.11,0.09,0.04,0.04,0.09,0.02,0.03,0.18,0.08,0.02,0.03,0.06,0.09,0.02,0.709270874893,0.00857636297505,82.7006595868
601,0.04,0.05,0.04,0.03,0.04,0.02,0.13,0.07,0.05,0.1,0.02,0.02,0.07,0.02,0.12,0.01,0.04,0.1,0.03,0.581358336911,0.00864330535179,67.2611128787
602,0.12,0.07,0.02,0.01,0.05,0.03,0.03,0.02,0.1,0.1,0.06,0.02,0.06,0.1,0.02,0.03,0.13,0.02,0.01,0.579487671332,0.00856200649979,67.6812930878
603,0.05,0.07,0.01,0.02,0.02,0.02,0.17,0.2,0.02,0.06,0.02,0.01,0.07,0.07,0.04,0.03,0.05,0.01,0.06,0.516453324798,0.00914047026589,56.5018330321
604,0.12,0.07,0.01,0.06,0.02,0.02,0.04,0.02,0.05,0.02,0.01,0.09,0.08,0.08,0.07,0.04,0.13,0.05,0.02,0.643518268645,0.0090765681369,70.8988528416
605,0.08,0.01,0.11,0.03,0.01,0.12,0.01,0.02,0.25,0.05,0.01,0.02,0.06,0.07,0.04,0.01,0.04,0.05,0.01,0.551513128022,0.00871139586832,63.3093865046
606,0.01,0.05,0.13,0.03,0.01,0.04,0.01,0.05,0.01,0.18,0.05,0.01,0.02,0.05,0.07,0.12,0.02,0.12,0.02,0.495285314381,0.00852949373798,58.0673753444
607,0.02,0.09,0.03,0.01,0.02,0.06,0.03,0.06,0.12,0.07,0.05,0.01,0.12,0.04,0.17,0.01,0.05,0.02,0.02,0.650768489378,0.00889845319587,73.1327653305
608,0.01,0.04,0.11,0.07,0.03,0.1,0.05,0.02,0.08,0.01,0.02,0.11,0.05,0.07,0.01,0.03,0.05,0.03,0.11,0.613297954949,0.00957525084552,64.0503277505
609,0.02,0.1,0.01,0.05,0.14,0.17,0.03,0.07,0.02,0.01,0.03,0.04,0.02,0.05,0.03,0.05,0.06,0.07,0.03,0.583186672335,0.00922378211193,63.2264146375
610,0.08,0.01,0.03,0.03,0.03,0.03,0.02,0.19,0.04,0.02,0.04,0.06,0.03,0.07,0.03,0.01,0.05,0.03,0.2,0.610492717427,0.00969069586572,62.9978203719
611,0.17,0.04,0.06,0.05,0.04,0.13,0.04,0.05,0.02,0.02,0.2,0.01,0.09,0.01,0.02,0.01,0.01,0.01,0.02,0.697145590637,0.0105429447399,66.1243711161
612,0.05,0.03,0.13,0.03,0.07,0.04,0.01,0.05,0.03,0.12,0.11,0.02,0.02,0.03,0.01,0.04,0.1,0.08,0.03,0.522728181327,0.00909047683683,57.5028340878
613,0.03,0.02,0.07,0.06,0.06,0.13,0.11,0.02,0.02,0.03,0.06,0.02,0.03,0.05,0.07,0.05,0.03,0.05,0.09,0.604793388012,0.00938293647428,64.45672841
614,0.06,0.03,0.04,0.05,0.01,0.01,0.01,0.06,0.04,0.05,0.16,0.14,0.03,0.06,0.05,0.04,0.03,0.08,0.05,0.626190695635,0.0097406998627,64.2860065972
615,0.14,0.08,0.11,0.02,0.03,0.04,0.19,0.01,0.02,0.02,0.06,0.04,0.01,0.03,0.07,0.04,0.01,0.03,0.05,0.547013635333,0.00994981381025,54.9772735214
616,0.13,0.11,0.02,0.01,0.01,0.08,0.04,0.07,0.01,0.01,0.06,0.09,0.06,0.02,0.08,0.1,0.05,0.02,0.03,0.660374933558,0.00951911126237,69.3735912268
617,0.11,0.08,0.01,0.03,0.21,0.04,0.04,0.04,0.07,0.06,0.02,0.02,0.03,0.04,0.02,0.04,0.03,0.03,0.08,0.700964669507,0.00919525952533,76.2310914201
618,0.01,0.03,0.01,0.2,0.09,0.03,0.1,0.01,0.01,0.05,0.07,0.06,0.01,0.01,0.04,0.02,0.15,0.03,0.07,0.587175654831,0.00999461294751,58.7492139931
619,0.02,0.06,0.23,0.01,0.06,0.04,0.01,0.03,0.02,0.06,0.01,0.02,0.12,0.09,0.01,0.02,0.07,0.08,0.04,0.572461470467,0.00970095448812,59.0108397239
620,0.06,0.04,0.06,0.07,0.01,0.06,0.01,0.08,0.01,0.06,0.01,0.05,0.02,0.04,0.02,0.26,0.06,0.04,0.04,0.5866186729,0.00873963832922,67.1216188591
621,0.01,0.01,0.03,0.05,0.14,0.06,0.1,0.01,0.03,0.11,0.03,0.07,0.11,0.06,0.01,0.01,0.03,0.07,0.06,0.750554031532,0.00895279289319,83.8346246235
622,0.14,0.01,0.08,0.01,0.05,0.02,0.01,0.15,0.03,0.01,0.03,0.03,0.02,0.07,0.05,0.14,0.13,0.01,0.01,0.553787196373,0.00920034352338,60.1920129358
623,0.01,0.08,0.02,0.02,0.02,0.04,0.01,0.01,0.13,0.06,0.01,0.09,0.01,0.03,0.11,0.15,0.11,0.04,0.05,0.584317885921,0.00837820346216,69.7426230527
624,0.03,0.05,0.03,0.08,0.06,0.06,0.07,0.04,0.06,0.07,0.09,0.15,0.05,0.01,0.01,0.07,0.01,0.03,0.03,0.687505867332,0.00948802805364,72.4603535577
625,0.02,0.01,0.02,0.01,0.08,0.04,0.01,0.03,0.1,0.05,0.11,0.11,0.03,0.1,0.03,0.11,0.01,0.03,0.1,0.696485952635,0.00903890120465,77.0542720699
626,0.01,0.04,0.02,0.1,0.09,0.07,0.03,0.03,0.05,0.09,0.14,0.03,0.03,0.06,0.01,0.09,0.03,0.06,0.02,0.598868314298,0.00902225091783,66.3768187953
627,0.06,0.05,0.08,0.02,0.03,0.01,0.05,0.12,0.05,0.03,0.04,0.02,0.03,0.03,0.02,0.02,0.14,0.12,0.08,0.4672646973,0.00876378890116,53.3176577585
628,0.03,0.05,0.02,0.08,0.08,0.02,0.01,0.1,0.12,0.04,0.01,0.14,0.1,0.04,0.04,0.03,0.05,0.01,0.03,0.720065063787,0.00929002400548,77.5094944171
629,0.13,0.01,0.01,0.02,0.07,0.08,0.03,0.05,0.02,0.04,0.09,0.05,0.01,0.2,0.02,0.05,0.05,0.03,0.04,0.591532329459,0.00924633113755,63.9748155954
630,0.15,0.12,0.02,0.09,0.06,0.04,0.02,0.03,0.07,0.05,0.03,0.03,0.05,0.09,0.08,0.03,0.01,0.01,0.02,0.626333008618,0.00939481338792,66.667956324
631,0.02,0.01,0.04,0.06,0.01,0.06,0.04,0.26,0.06,0.11,0.05,0.05,0.02,0.01,0.04,0.03,0.01,0.04,0.08,0.516938982607,0.00914881684827,56.503369909
632,0.03,0.1,0.03,0.11,0.11,0.01,0.08,0.02,0.07,0.01,0.03,0.09,0.07,0.06,0.04,0.01,0.05,0.03,0.05,0.652172972705,0.0095820879511,68.0616767487
633,0.05,0.03,0.03,0.07,0.05,0.08,0.04,0.1,0.09,0.01,0.04,0.01,0.06,0.02,0.22,0.03,0.02,0.01,0.04,0.662068347534,0.00956570757471,69.2126894286
634,0.06,0.01,0.17,0.1,0.02,0.07,0.01,0.05,0.01,0.03,0.06,0.05,0.01,0.06,0.01,0.09,0.14,0.04,0.01,0.486261044807,0.00972590440076,49.9964861643
635,0.04,0.18,0.12,0.01,0.01,0.03,0.01,0.01,0.22,0.01,0.09,0.06,0.04,0.04,0.04,0.04,0.01,0.03,0.01,0.482847110177,0.00932644732493,51.7718155001
636,0.03,0.05,0.12,0.06,0.15,0.02,0.03,0.05,0.01,0.08,0.01,0.01,0.02,0.01,0.07,0.1,0.01,0.02,0.15,0.671080417169,0.00955404611092,70.2404415237
637,0.05,0.05,0.05,0.08,0.01,0.06,0.02,0.01,0.02,0.1,0.12,0.06,0.02,0.04,0.09,0.01,0.12,0.06,0.03,0.556050913867,0.00934684568474,59.4907557717
638,0.04,0.02,0.04,0.01,0.1,0.02,0.12,0.09,0.02,0.1,0.02,0.04,0.03,0.1,0.06,0.08,0.01,0.07,0.03,0.585629729642,0.00859318022337,68.1505233707
639,0.05,0.02,0.24,0.02,0.01,0.01,0.18,0.05,0.03,0.01,0.12,0.04,0.02,0.07,0.01,0.01,0.05,0.04,0.02,0.420904462146,0.0105314607787,39.9663893728
640,0.03,0.02,0.05,0.12,0.05,0.13,0.02,0.02,0.15,0.09,0.04,0.01,0.06,0.01,0.01,0.14,0.03,0.01,0.01,0.636017898041,0.00867727855277,73.296932232
641,0.03,0.02,0.06,0.05,0.15,0.07,0.08,0.04,0.01,0.02,0.05,0.01,0.08,0.09,0.01,0.02,0.1,0.05,0.06,0.646448474118,0.00926507417606,69.7726172326
642,0.1,0.02,0.01,0.06,0.04,0.05,0.08,0.03,0.16,0.04,0.15,0.1,0.04,0.02,0.02,0.03,0.02,0.01,0.02,0.658343420866,0.00951743093784,69.1723875031
643,0.03,0.01,0.05,0.01,0.07,0.03,0.02,0.01,0.1,0.1,0.01,0.01,0.05,0.06,0.12,0.05,0.03,0.05,0.19,0.700326070379,0.00879989641066,79.5834448154
644,0.04,0.01,0.07,0.04,0.06,0.04,0.04,0.12,0.13,0.01,0.05,0.04,0.13,0.05,0.05,0.05,0.01,0.03,0.03,0.688442213489,0.00910630719355,75.6005918597
645,0.02,0.07,0.11,0.01,0.01,0.02,0.01,0.09,0.05,0.02,0.11,0.08,0.01,0.04,0.07,0.04,0.2,0.02,0.02,0.461082968458,0.00953175869331,48.373336264
646,0.09,0.11,0.03,0.06,0.05,0.14,0.03,0.07,0.01,0.15,0.03,0.03,0.01,0.02,0.01,0.01,0.05,0.02,0.08,0.562524247067,0.00912876352365,61.6210777735
647,0.04,0.06,0.03,0.07,0.21,0.04,0.05,0.01,0.01,0.02,0.06,0.08,0.06,0.04,0.02,0.04,0.01,0.06,0.09,0.767640665192,0.00976406511681,78.6189620828
648,0.04,0.04,0.1,0.15,0.16,0.01,0.02,0.04,0.04,0.14,0.06,0.06,0.01,0.01,0.01,0.04,0.01,0.03,0.03,0.633432998054,0.00967496192499,65.471368566
649,0.07,0.02,0.03,0.04,0.06,0.07,0.13,0.02,0.01,0.09,0.01,0.12,0.07,0.02,0.08,0.04,0.07,0.01,0.04,0.726781056427,0.00939018681101,77.397933721
650,0.04,0.01,0.05,0.12,0.06,0.07,0.02,0.06,0.02,0.09,0.07,0.01,0.17,0.01,0.05,0.01,0.08,0.01,0.05,0.773185000643,0.00966875200169,79.9674043256
651,0.05,0.07,0.03,0.03,0.03,0.16,0.03,0.01,0.02,0.05,0.06,0.08,0.05,0.01,0.03,0.03,0.04,0.19,0.03,0.595642762556,0.00875691878193,68.0196742016
652,0.19,0.06,0.07,0.06,0.06,0.03,0.02,0.05,0.01,0.04,0.03,0.02,0.03,0.06,0.06,0.06,0.03,0.03,0.09,0.645952787331,0.00963807139495,67.0209589514
653,0.03,0.01,0.03,0.05,0.24,0.02,0.05,0.1,0.02,0.01,0.04,0.02,0.08,0.01,0.08,0.05,0.07,0.08,0.01,0.732389961151,0.00941072757313,77.8250093268
654,0.15,0.05,0.11,0.06,0.02,0.03,0.03,0.03,0.04,0.01,0.04,0.01,0.03,0.04,0.08,0.02,0.1,0.13,0.02,0.514252017336,0.00925268846212,55.5786590504
655,0.04,0.1,0.04,0.03,0.03,0.05,0.08,0.06,0.01,0.04,0.03,0.03,0.06,0.08,0.05,0.15,0.03,0.08,0.01,0.557077491524,0.00858522511251,64.8879306277
656,0.01,0.1,0.08,0.06,0.06,0.04,0.05,0.03,0.09,0.05,0.02,0.05,0.03,0.01,0.06,0.04,0.05,0.01,0.16,0.60630999485,0.0093902891154,64.5677664872
657,0.01,0.08,0.01,0.01,0.11,0.05,0.01,0.04,0.02,0.02,0.27,0.03,0.09,0.02,0.05,0.02,0.04,0.01,0.11,0.736006945636,0.0106487197635,69.1169419409
658,0.02,0.03,0.07,0.06,0.03,0.02,0.1,0.08,0.03,0.03,0.07,0.07,0.09,0.12,0.06,0.03,0.06,0.02,0.01,0.593043812177,0.00941989283886,62.9565348908
659,0.04,0.01,0.15,0.04,0.11,0.01,0.03,0.06,0.06,0.01,0.08,0.02,0.02,0.02,0.08,0.11,0.03,0.09,0.03,0.579053431793,0.00933925263224,62.0021167212
660,0.15,0.03,0.06,0.07,0.01,0.02,0.06,0.13,0.03,0.05,0.01,0.1,0.02,0.01,0.07,0.11,0.03,0.02,0.02,0.615700264108,0.00955171075866,64.4596847271
661,0.03,0.01,0.16,0.08,0.04,0.04,0.16,0.03,0.03,0.01,0.01,0.06,0.03,0.01,0.04,0.1,0.05,0.06,0.05,0.549265879845,0.00959876848666,57.2225364752
662,0.12,0.01,0.03,0.06,0.06,0.02,0.11,0.02,0.02,0.06,0.23,0.01,0.01,0.1,0.04,0.03,0.03,0.03,0.01,0.571385675474,0.0101189402959,56.4669479971
663,0.01,0.06,0.05,0.06,0.06,0.08,0.09,0.09,0.02,0.05,0.01,0.07,0.1,0.01,0.05,0.01,0.07,0.05,0.06,0.650448535632,0.00926992468319,70.1676181697
664,0.04,0.01,0.13,0.02,0.02,0.01,0.03,0.02,0.06,0.14,0.02,0.05,0.08,0.06,0.07,0.01,0.03,0.13,0.07,0.610435287298,0.00872443621896,69.9684509093
665,0.1,0.03,0.05,0.11,0.02,0.17,0.01,0.05,0.02,0.03,0.01,0.03,0.01,0.05,0.16,0.04,0.03,0.02,0.06,0.621984227028,0.00980935187489,63.4072704253
666,0.06,0.01,0.06,0.02,0.01,0.04,0.03,0.01,0.07,0.12,0.19,0.01,0.16,0.04,0.04,0.01,0.05,0.01,0.06,0.750647335561,0.00968094409223,77.5386499921
667,0.07,0.04,0.04,0.04,0.07,0.12,0.07,0.02,0.02,0.01,0.04,0.08,0.02,0.1,0.04,0.03,0.07,0.1,0.02,0.571876472429,0.00910169589,62.8318589569
668,0.01,0.01,0.02,0.16,0.02,0.01,0.07,0.01,0.01,0.01,0.04,0.01,0.12,0.1,0.12,0.05,0.21,0.01,0.01,0.628043597082,0.00946178775354,66.3768426688
669,0.08,0.03,0.04,0.02,0.03,0.02,0.04,0.03,0.08,0.14,0.15,0.11,0.04,0.06,0.01,0.03,0.01,0.06,0.02,0.632192162475,0.00913742222671,69.1871456511
670,0.04,0.02,0.12,0.13,0.02,0.01,0.02,0.05,0.02,0.02,0.04,0.03,0.16,0.03,0.01,0.09,0.09,0.01,0.09,0.722291818024,0.00990312959395,72.9357130159
671,0.05,0.05,0.1,0.05,0.01,0.02,0.01,0.02,0.04,0.14,0.06,0.03,0.04,0.01,0.02,0.19,0.05,0.09,0.02,0.572492314779,0.00852810262549,67.1300921107
672,0.04,0.06,0.02,0.18,0.02,0.05,0.18,0.01,0.02,0.03,0.02,0.11,0.01,0.07,0.05,0.02,0.04,0.05,0.02,0.536640712891,0.00999039946857,53.7156411592
673,0.02,0.17,0.04,0.03,0.06,0.05,0.01,0.05,0.04,0.01,0.02,0.09,0.01,0.08,0.07,0.12,0.01,0.11,0.01,0.516507254675,0.00890318477466,58.0137633608
674,0.02,0.04,0.02,0.01,0.15,0.05,0.09,0.01,0.03,0.25,0.07,0.05,0.04,0.01,0.01,0.02,0.11,0.01,0.01,0.655442937458,0.00863649391703,75.8922479139
675,0.05,0.01,0.12,0.07,0.12,0.05,0.11,0.02,0.03,0.06,0.02,0.1,0.03,0.01,0.02,0.05,0.09,0.01,0.03,0.642942286291,0.00970172957393,66.2708933898
676,0.1,0.12,0.01,0.05,0.12,0.01,0.02,0.01,0.06,0.01,0.07,0.05,0.01,0.1,0.02,0.08,0.03,0.11,0.02,0.569338667236,0.00895015083172,63.6121868715
677,0.06,0.01,0.02,0.03,0.01,0.01,0.09,0.03,0.04,0.2,0.16,0.06,0.01,0.01,0.04,0.01,0.04,0.14,0.03,0.54861377594,0.00876421260585,62.5970410135
678,0.01,0.04,0.22,0.08,0.01,0.07,0.03,0.01,0.01,0.1,0.02,0.01,0.01,0.02,0.06,0.06,0.03,0.18,0.03,0.435803430203,0.00925987467742,47.0636423693
679,0.03,0.06,0.01,0.01,0.03,0.01,0.04,0.06,0.05,0.08,0.15,0.02,0.03,0.15,0.07,0.1,0.01,0.08,0.01,0.528563752706,0.00871116975223,60.6765529476
680,0.02,0.08,0.01,0.01,0.02,0.14,0.04,0.03,0.15,0.05,0.16,0.12,0.03,0.06,0.02,0.02,0.02,0.01,0.01,0.590854743922,0.00938277555923,62.9722772534
681,0.11,0.02,0.06,0.06,0.05,0.05,0.1,0.03,0.07,0.03,0.05,0.09,0.04,0.06,0.04,0.03,0.07,0.03,0.01,0.615260191373,0.00938245546337,65.5756047844
682,0.02,0.16,0.02,0.01,0.02,0.08,0.14,0.03,0.01,0.01,0.09,0.02,0.03,0.03,0.03,0.02,0.19,0.03,0.06,0.449423010383,0.00942525305597,47.6828587747
683,0.05,0.02,0.12,0.08,0.04,0.07,0.07,0.07,0.08,0.12,0.06,0.04,0.01,0.03,0.02,0.02,0.02,0.06,0.02,0.507942132378,0.0091009180024,55.8121864458
684,0.09,0.17,0.01,0.01,0.02,0.16,0.08,0.03,0.07,0.01,0.01,0.03,0.01,0.13,0.01,0.07,0.07,0.01,0.01,0.459333077547,0.00900750267281,50.994498057
685,0.01,0.01,0.02,0.09,0.08,0.01,0.1,0.03,0.1,0.09,0.02,0.09,0.1,0.03,0.04,0.03,0.04,0.08,0.03,0.696309380873,0.0087072207199,79.9691891674
686,0.05,0.02,0.08,0.03,0.03,0.03,0.25,0.01,0.01,0.02,0.05,0.06,0.08,0.01,0.01,0.05,0.1,0.06,0.05,0.594562693749,0.00946134503111,62.8412442199
687,0.09,0.08,0.03,0.02,0.02,0.06,0.07,0.03,0.02,0.18,0.04,0.04,0.07,0.01,0.04,0.01,0.05,0.04,0.1,0.653188329813,0.00884001009179,73.8899982048
688,0.04,0.09,0.06,0.03,0.06,0.09,0.01,0.05,0.06,0.08,0.02,0.07,0.03,0.14,0.05,0.01,0.08,0.02,0.01,0.533698627965,0.00898911341811,59.3716647172
689,0.02,0.05,0.12,0.1,0.09,0.06,0.05,0.04,0.01,0.02,0.03,0.05,0.03,0.04,0.07,0.12,0.01,0.06,0.03,0.600742921448,0.00945498893783,63.5371363624
690,0.09,0.05,0.03,0.06,0.01,0.02,0.07,0.06,0.1,0.03,0.02,0.04,0.04,0.03,0.01,0.06,0.01,0.18,0.09,0.546061046923,0.00844036051127,64.6964126939
691,0.03,0.06,0.07,0.09,0.05,0.05,0.01,0.01,0.21,0.01,0.02,0.03,0.07,0.02,0.13,0.04,0.05,0.04,0.01,0.614582552097,0.00891032064151,68.9742352518
692,0.11,0.03,0.02,0.01,0.1,0.1,0.03,0.13,0.05,0.03,0.12,0.03,0.02,0.04,0.02,0.02,0.04,0.02,0.08,0.624490083942,0.00959716433827,65.0702709603
693,0.04,0.01,0.03,0.05,0.06,0.06,0.02,0.09,0.07,0.07,0.1,0.04,0.07,0.06,0.01,0.03,0.07,0.1,0.02,0.595549216638,0.00868958193678,68.5360033395
694,0.03,0.08,0.03,0.04,0.01,0.01,0.06,0.06,0.04,0.09,0.01,0.03,0.15,0.04,0.07,0.06,0.02,0.15,0.02,0.649479289991,0.0083828694081,77.4769662239
695,0.01,0.07,0.06,0.12,0.04,0.02,0.1,0.11,0.03,0.11,0.05,0.01,0.05,0.02,0.05,0.07,0.03,0.03,0.02,0.531405604123,0.00911281129208,58.3141236103
696,0.04,0.04,0.05,0.09,0.14,0.13,0.08,0.03,0.01,0.01,0.05,0.02,0.06,0.07,0.01,0.02,0.08,0.01,0.06,0.650789650009,0.00971553526103,66.9844360114
697,0.01,0.04,0.03,0.05,0.11,0.04,0.07,0.01,0.06,0.07,0.01,0.07,0.04,0.13,0.03,0.08,0.05,0.01,0.09,0.651619233674,0.00884099297966,73.7043039366
698,0.08,0.1,0.04,0.01,0.08,0.02,0.08,0.01,0.02,0.03,0.12,0.03,0.04,0.11,0.02,0.02,0.02,0.13,0.04,0.548532635761,0.00911010241006,60.2114675632
699,0.02,0.01,0.17,0.01,0.02,0.04,0.04,0.04,0.05,0.15,0.07,0.01,0.01,0.05,0.1,0.03,0.12,0.01,0.05,0.495071824751,0.00927680792849,53.3666136636
700,0.05,0.01,0.06,0.03,0.08,0.02,0.14,0.01,0.01,0.06,0.03,0.02,0.06,0.03,0.02,0.08,0.11,0.06,0.12,0.642119844159,0.00893230186122,71.8873873874
701,0.01,0.06,0.03,0.02,0.02,0.01,0.05,0.02,0.02,0.08,0.15,0.15,0.11,0.02,0.01,0.09,0.03,0.04,0.08,0.756010481332,0.00963490979601,78.4657560204
702,0.04,0.07,0.02,0.04,0.01,0.1,0.09,0.09,0.06,0.04,0.13,0.08,0.01,0.01,0.04,0.1,0.01,0.02,0.04,0.566880589675,0.00939265616954,60.3535974748
703,0.03,0.04,0.14,0.05,0.07,0.16,0.03,0.03,0.07,0.01,0.06,0.01,0.02,0.06,0.03,0.02,0.11,0.05,0.01,0.490794326019,0.00946614284414,51.8473399462
704,0.01,0.01,0.05,0.06,0.07,0.05,0.06,0.05,0.05,0.02,0.1,0.08,0.01,0.02,0.01,0.17,0.01,0.06,0.11,0.644435562798,0.00916729209979,70.2972650793
705,0.01,0.11,0.24,0.01,0.02,0.01,0.1,0.08,0.01,0.04,0.01,0.01,0.05,0.12,0.02,0.03,0.01,0.11,0.01,0.37395305332,0.00973838031524,38.3999229046
706,0.02,0.08,0.01,0.06,0.05,0.02,0.01,0.1,0.01,0.13,0.05,0.02,0.18,0.02,0.01,0.02,0.07,0.05,0.09,0.739873510836,0.00900694066445,82.1448190234
707,0.01,0.02,0.02,0.01,0.03,0.27,0.1,0.05,0.01,0.03,0.04,0.02,0.06,0.04,0.05,0.06,0.06,0.03,0.09,0.637182635336,0.00930340473941,68.4891879031
708,0.1,0.02,0.15,0.03,0.01,0.02,0.08,0.07,0.05,0.07,0.03,0.04,0.03,0.03,0.03,0.07,0.03,0.02,0.12,0.578579689077,0.00953885632106,60.6550376275
709,0.13,0.03,0.1,0.01,0.05,0.02,0.06,0.05,0.06,0.02,0.05,0.01,0.05,0.01,0.16,0.01,0.09,0.01,0.08,0.644004478188,0.00973093544153,66.1811479541
710,0.02,0.04,0.11,0.15,0.09,0.1,0.02,0.02,0.02,0.02,0.04,0.01,0.06,0.02,0.02,0.16,0.07,0.01,0.02,0.632631893096,0.00956063995303,66.1704547189
711,0.11,0.09,0.03,0.07,0.03,0.09,0.05,0.21,0.02,0.02,0.01,0.03,0.01,0.03,0.05,0.03,0.05,0.03,0.04,0.490456165589,0.00954149854858,51.4024252156
712,0.01,0.02,0.01,0.04,0.04,0.08,0.18,0.03,0.05,0.01,0.06,0.03,0.02,0.26,0.02,0.01,0.03,0.04,0.06,0.475172634182,0.00911248381765,52.1452376422
713,0.01,0.06,0.02,0.08,0.09,0.03,0.05,0.01,0.2,0.02,0.07,0.04,0.03,0.06,0.06,0.02,0.02,0.08,0.05,0.574332139857,0.00865949117942,66.3240054129
714,0.01,0.02,0.01,0.05,0.17,0.1,0.01,0.01,0.11,0.04,0.02,0.09,0.04,0.05,0.11,0.07,0.07,0.01,0.01,0.736256194267,0.00922141971908,79.8419567373
715,0.01,0.12,0.04,0.01,0.05,0.01,0.01,0.14,0.07,0.04,0.06,0.01,0.01,0.06,0.02,0.04,0.26,0.01,0.03,0.386872946284,0.00875748192948,44.1762768567
716,0.07,0.03,0.06,0.04,0.01,0.02,0.14,0.07,0.04,0.01,0.13,0.02,0.03,0.02,0.01,0.12,0.06,0.08,0.04,0.520000754185,0.00915548727658,56.796622449
717,0.03,0.05,0.02,0.01,0.01,0.02,0.09,0.1,0.18,0.03,0.14,0.01,0.06,0.03,0.11,0.04,0.03,0.02,0.02,0.555180356433,0.00895925758506,61.9672278827
718,0.02,0.11,0.07,0.03,0.01,0.03,0.03,0.02,0.01,0.04,0.17,0.07,0.17,0.02,0.12,0.01,0.01,0.02,0.04,0.760911306862,0.0103573080257,73.4661270065
719,0.02,0.06,0.02,0.02,0.05,0.05,0.02,0.12,0.04,0.07,0.07,0.05,0.09,0.01,0.02,0.06,0.07,0.13,0.03,0.603400758536,0.00849529374361,71.0276509262
720,0.01,0.03,0.01,0.1,0.01,0.01,0.09,0.05,0.16,0.01,0.06,0.17,0.05,0.04,0.02,0.02,0.01,0.1,0.05,0.614568411805,0.0091940869911,66.843876113
721,0.05,0.04,0.11,0.04,0.04,0.03,0.08,0.06,0.03,0.01,0.09,0.03,0.03,0.02,0.2,0.01,0.02,0.01,0.1,0.622782294963,0.0102314672076,60.8693046978
722,0.07,0.12,0.03,0.01,0.01,0.06,0.04,0.04,0.01,0.03,0.02,0.16,0.04,0.11,0.02,0.09,0.04,0.02,0.08,0.630954537142,0.0094213859144,66.9704587918
723,0.01,0.09,0.01,0.05,0.01,0.13,0.22,0.04,0.01,0.05,0.01,0.12,0.01,0.01,0.1,0.09,0.01,0.02,0.01,0.570047006546,0.0095855666897,59.4693068234
724,0.06,0.06,0.03,0.07,0.03,0.02,0.02,0.05,0.05,0.14,0.01,0.03,0.08,0.07,0.04,0.05,0.06,0.09,0.04,0.603788045988,0.00835306649036,72.2833999568
725,0.09,0.08,0.01,0.08,0.04,0.03,0.02,0.09,0.02,0.1,0.05,0.02,0.09,0.08,0.13,0.01,0.03,0.01,0.02,0.655969583348,0.00928980038613,70.6118060758
726,0.05,0.04,0.14,0.02,0.06,0.09,0.07,0.06,0.02,0.08,0.04,0.06,0.02,0.03,0.02,0.01,0.03,0.03,0.13,0.587710796087,0.00966781803027,60.7904280208
727,0.09,0.05,0.07,0.04,0.01,0.03,0.07,0.03,0.07,0.06,0.01,0.06,0.06,0.02,0.03,0.02,0.08,0.18,0.02,0.538509449919,0.00847772611463,63.520505692
728,0.02,0.01,0.01,0.05,0.01,0.04,0.26,0.03,0.01,0.01,0.01,0.17,0.05,0.09,0.05,0.08,0.01,0.05,0.04,0.636951105577,0.00960383835078,66.3225558691
729,0.11,0.05,0.08,0.04,0.01,0.01,0.02,0.08,0.01,0.03,0.14,0.03,0.01,0.07,0.18,0.02,0.02,0.08,0.01,0.540593573325,0.0099022633359,54.5929304228
730,0.08,0.02,0.01,0.09,0.04,0.01,0.04,0.06,0.08,0.26,0.03,0.02,0.04,0.02,0.03,0.01,0.09,0.01,0.06,0.610039897815,0.0084879247786,71.8715014243
731,0.02,0.06,0.25,0.01,0.02,0.02,0.1,0.01,0.01,0.02,0.05,0.04,0.13,0.07,0.07,0.03,0.07,0.01,0.01,0.587175962866,0.0104462849255,56.2090702152
732,0.03,0.1,0.05,0.02,0.04,0.01,0.07,0.02,0.02,0.14,0.1,0.04,0.1,0.05,0.02,0.07,0.01,0.08,0.03,0.631014193397,0.00873769041514,72.217504102
733,0.01,0.05,0.13,0.07,0.02,0.05,0.07,0.03,0.03,0.03,0.06,0.12,0.02,0.19,0.01,0.03,0.06,0.01,0.01,0.488255929731,0.00984023849454,49.6183024428
734,0.05,0.06,0.09,0.02,0.08,0.01,0.18,0.01,0.01,0.1,0.04,0.1,0.01,0.06,0.06,0.03,0.02,0.02,0.05,0.58908518796,0.00954423458866,61.7215746833
735,0.13,0.07,0.03,0.01,0.12,0.03,0.07,0.03,0.01,0.01,0.05,0.05,0.09,0.05,0.07,0.01,0.14,0.02,0.01,0.694485591185,0.00954629964487,72.7491925689
