,ALGN,CELG,FB,MRK,MSFT,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
267,0.42,0.04,0.02,0.06,0.25,0.21,0.42781879954567126,0.010209748890706416,41.90296981104991
268,0.34,0.27,0.14,0.02,0.04,0.19,0.3958131171382909,0.009607983696956736,41.19627276882891
269,0.24,0.05,0.45,0.05,0.03,0.18,0.3522062064788126,0.011088850429853574,31.762192907805634
270,0.34,0.13,0.19,0.11,0.17,0.06,0.3873289840273535,0.00947241447029042,40.890206529938524
271,0.36,0.01,0.32,0.26,0.02,0.03,0.38391878060804535,0.009956987604901449,38.55772406697148
272,0.07,0.29,0.05,0.35,0.14,0.1,0.15916508088635462,0.00660996706338544,24.07955733516692
273,0.25,0.08,0.03,0.17,0.32,0.15,0.30255838512698136,0.008305267732928018,36.42969677273902
274,0.13,0.09,0.16,0.09,0.16,0.37,0.24450245340245239,0.00791549301618291,30.88909975696736
275,0.19,0.07,0.41,0.26,0.05,0.02,0.283941668252767,0.009867584904576699,28.775193828945078
276,0.06,0.11,0.1,0.13,0.15,0.45,0.18504216640368248,0.00728087769392414,25.414815930516088
277,0.02,0.11,0.04,0.8,0.02,0.01,0.04626036719027715,0.006455253919747356,7.166312551820995
278,0.29,0.27,0.12,0.12,0.12,0.08,0.34768509795371977,0.008739801039476932,39.7818092635354
279,0.06,0.07,0.26,0.01,0.12,0.48,0.2193058211722119,0.008920290849650962,24.585052759887645
280,0.15,0.26,0.04,0.08,0.01,0.46,0.2465977307660715,0.007876665401777401,31.307376686386316
281,0.22,0.16,0.18,0.09,0.3,0.05,0.3143502143398046,0.008859336331284377,35.482366013102
282,0.13,0.11,0.16,0.07,0.44,0.09,0.2576466722722757,0.008826902149348477,29.188798959473328
283,0.17,0.12,0.13,0.25,0.02,0.31,0.24013248166964976,0.007271126903353839,33.025483513275994
284,0.22,0.04,0.06,0.07,0.17,0.44,0.2945013443378196,0.008154376140100474,36.11574193757892
285,0.46,0.21,0.2,0.02,0.02,0.09,0.4802304593851677,0.010980127867403636,43.73632667892811
286,0.24,0.04,0.2,0.15,0.08,0.29,0.3092323356709149,0.00840017631335225,36.81260060927339
287,0.12,0.16,0.04,0.08,0.31,0.29,0.23289501717256547,0.007751328064146597,30.045821212213998
288,0.13,0.36,0.16,0.1,0.03,0.22,0.24863219003890144,0.008270976714931912,30.060801596749293
289,0.24,0.02,0.26,0.09,0.13,0.26,0.3262052706722824,0.00908120650103111,35.92091762644578
290,0.02,0.18,0.05,0.2,0.47,0.08,0.15524769824886345,0.007844399834546288,19.79089561003271
291,0.27,0.16,0.03,0.09,0.12,0.33,0.32420294298709096,0.008393392370250722,38.62597251335298
292,0.02,0.25,0.23,0.21,0.05,0.24,0.1633064777008011,0.008007103923719224,20.395198970384634
293,0.39,0.2,0.11,0.16,0.12,0.02,0.40482107427590724,0.009516547636487887,42.538648440508176
294,0.4,0.03,0.05,0.02,0.16,0.34,0.42056541429946304,0.009996351676927783,42.0718906148685
295,0.29,0.24,0.12,0.14,0.15,0.06,0.3445776178370393,0.008671120702269029,39.738533191778934
296,0.2,0.38,0.07,0.15,0.01,0.19,0.2774909917736588,0.00801895980775465,34.60436246423309
297,0.33,0.34,0.04,0.24,0.01,0.04,0.34595853175730745,0.00868065497389636,39.85396641124904
298,0.04,0.06,0.25,0.05,0.52,0.08,0.21180436086763324,0.009769728481457246,21.679656836895088
299,0.02,0.22,0.23,0.43,0.06,0.04,0.12948810629841037,0.007463036690544798,17.350592214354744
300,0.12,0.16,0.29,0.05,0.17,0.21,0.2619634777587941,0.009187105421154706,28.514256204743596
301,0.17,0.17,0.04,0.48,0.06,0.08,0.19824653102234688,0.006665932128691126,29.74025645551737
302,0.26,0.09,0.21,0.4,0.03,0.01,0.28640722580773387,0.008089322298664627,35.405589644390055
303,0.42,0.17,0.05,0.01,0.01,0.34,0.4355960128728221,0.010246619283818528,42.511193283107126
304,0.31,0.05,0.08,0.25,0.15,0.16,0.32972092972422695,0.008332392797471715,39.570977717741975
305,0.16,0.04,0.03,0.27,0.11,0.39,0.2187925827063765,0.006893384408620713,31.739501199550016
306,0.41,0.05,0.16,0.04,0.05,0.29,0.434175184694924,0.010146761076316896,42.789534653409056
307,0.09,0.03,0.38,0.19,0.05,0.26,0.2225572089261469,0.009345140964509323,23.81528644365746
308,0.81,0.03,0.03,0.03,0.01,0.09,0.6860010253654754,0.015407014158332738,44.52524144624468
309,0.24,0.1,0.1,0.19,0.22,0.15,0.29844069011697344,0.008023322892732882,37.1966445956308
310,0.12,0.33,0.11,0.05,0.06,0.33,0.24349544447753851,0.008135421293293327,29.930280891325335
311,0.07,0.04,0.03,0.08,0.67,0.11,0.2059144360755343,0.009325105934372769,22.081726205010096
312,0.42,0.1,0.21,0.01,0.08,0.18,0.45408240845175246,0.010573890630261264,42.94373985221869
313,0.09,0.12,0.1,0.25,0.35,0.09,0.19417463842510388,0.007462437654938946,26.020269435228204
314,0.08,0.11,0.2,0.28,0.29,0.04,0.19229864005827488,0.007824369093219733,24.576887640041512
315,0.28,0.08,0.24,0.04,0.1,0.26,0.35935069470009934,0.009403447516441206,38.214781767197856
316,0.03,0.14,0.2,0.16,0.34,0.13,0.1796585721045812,0.008243440545587904,21.79412480881408
317,0.04,0.28,0.2,0.31,0.08,0.09,0.1602742090373119,0.0075227289709772615,21.305328113727196
318,0.18,0.03,0.44,0.16,0.03,0.16,0.29363001642452163,0.010361998330110969,28.337199743727144
319,0.49,0.22,0.01,0.12,0.06,0.1,0.464756079256817,0.01071336558828852,43.38095955251189
320,0.14,0.21,0.28,0.18,0.01,0.18,0.2511282646769151,0.008636663400201899,29.077000346111035
321,0.12,0.3,0.08,0.02,0.27,0.21,0.2504290880975657,0.008197281838912485,30.550259588340513
322,0.01,0.28,0.06,0.17,0.41,0.07,0.15592146941460933,0.007795656772023674,20.001069053497297
323,0.02,0.32,0.01,0.39,0.16,0.1,0.11680431531241246,0.00646092460367007,18.078575819637766
324,0.01,0.28,0.08,0.1,0.16,0.37,0.16038357397965738,0.00753280261016027,21.291354928553613
325,0.12,0.08,0.19,0.28,0.22,0.11,0.21442988752754996,0.00757075390404184,28.32345235962182
326,0.27,0.01,0.03,0.05,0.31,0.33,0.33103600793891486,0.008851270139254226,37.399831067274
327,0.08,0.36,0.05,0.18,0.03,0.3,0.1902879676293484,0.007311324011923677,26.026471719625224
328,0.18,0.01,0.26,0.18,0.35,0.02,0.27955932859048627,0.00910576490687268,30.70135583881434
329,0.2,0.02,0.1,0.13,0.27,0.28,0.2794069589037216,0.008021843315286695,34.830767433623926
330,0.08,0.14,0.28,0.01,0.44,0.05,0.24836219914522803,0.00992728501440941,25.018139278234823
331,0.02,0.18,0.15,0.41,0.03,0.21,0.12064006609367849,0.006629397412640826,18.19774235643861
332,0.47,0.21,0.05,0.03,0.01,0.23,0.4675258941918689,0.010733917674075532,43.555941864640296
333,0.24,0.07,0.02,0.1,0.11,0.46,0.2977910186727955,0.00813184447521178,36.62035342418917
334,0.05,0.36,0.31,0.05,0.12,0.11,0.22319618398408866,0.009720764330022823,22.960764854132066
335,0.1,0.44,0.26,0.12,0.04,0.04,0.2405589157164111,0.009178613402314859,26.20863361079592
336,0.35,0.06,0.24,0.01,0.16,0.18,0.4119645601600062,0.010128146990993158,40.67521537023124
337,0.3,0.27,0.03,0.26,0.02,0.12,0.31945648876405763,0.008206736377293843,38.926130202978186
338,0.09,0.41,0.39,0.02,0.05,0.04,0.26332959041210685,0.010880036925371456,24.20300521205414
339,0.18,0.09,0.23,0.22,0.16,0.12,0.26662323449467673,0.008173849894905657,32.61905196728036
340,0.31,0.03,0.24,0.16,0.09,0.17,0.35921197674326905,0.009182301299282094,39.12003810758786
341,0.2,0.2,0.04,0.01,0.49,0.06,0.3044571830405755,0.00914754597319737,33.282935547156114
342,0.16,0.15,0.05,0.27,0.25,0.12,0.22990590693371135,0.007215884914351378,31.86108282803415
343,0.07,0.27,0.18,0.4,0.01,0.07,0.16176704269998796,0.007153315066561808,22.61427620547129
344,0.04,0.31,0.2,0.04,0.21,0.2,0.20630236559789814,0.008654237588414458,23.838306204359103
345,0.12,0.14,0.26,0.05,0.4,0.03,0.26543283603018286,0.009524483029798332,27.868476976624212
346,0.27,0.1,0.04,0.03,0.02,0.54,0.3288068851709552,0.00878451244489216,37.43029419488649
347,0.06,0.27,0.2,0.02,0.44,0.01,0.22892790841411234,0.009338883502818559,24.513413016129803
348,0.2,0.02,0.21,0.32,0.07,0.18,0.25703077215815423,0.00769552618613495,33.40002566962182
349,0.14,0.17,0.43,0.16,0.04,0.06,0.27121593381579856,0.010367902548651995,26.15919011035277
350,0.03,0.24,0.34,0.24,0.14,0.01,0.18101778317285802,0.00921267381204826,19.648778070935762
351,0.22,0.15,0.07,0.19,0.05,0.32,0.2776920691914397,0.0076346909424935975,36.37240476177567
352,0.03,0.01,0.08,0.04,0.65,0.19,0.1892303863534989,0.009371079027535081,20.193020013755348
353,0.11,0.02,0.09,0.19,0.46,0.13,0.2153877628474049,0.008121607598920411,26.520336057117063
354,0.51,0.16,0.07,0.12,0.02,0.12,0.481596100937362,0.010926959899676786,44.07411625548359
355,0.21,0.03,0.09,0.17,0.12,0.38,0.27425375051870615,0.007667484134674619,35.76841447619696
356,0.08,0.14,0.31,0.16,0.01,0.3,0.21490863005585556,0.008791411438070752,24.44529317843149
357,0.02,0.21,0.2,0.43,0.13,0.01,0.12795635063528746,0.0072652257128739475,17.612164534482304
358,0.01,0.03,0.24,0.08,0.29,0.35,0.17722422125385795,0.00861407643323013,20.57379251595541
359,0.09,0.05,0.29,0.11,0.19,0.27,0.22947886957218092,0.008795936995104663,26.089189781588512
360,0.04,0.15,0.06,0.47,0.14,0.14,0.11705705428369072,0.006176094992647502,18.953247063564344
361,0.06,0.04,0.05,0.02,0.23,0.6,0.19580551841243693,0.007822908211357,25.02976043208253
362,0.07,0.07,0.23,0.17,0.4,0.06,0.20785317013833776,0.008723182445511886,23.82767658898148
363,0.09,0.28,0.03,0.24,0.26,0.1,0.19038525690347122,0.007090307019917663,26.851482787508697
364,0.13,0.19,0.06,0.13,0.37,0.12,0.23754164291865099,0.007899627455344806,30.06998042140997
365,0.14,0.15,0.21,0.06,0.32,0.12,0.2691441045407892,0.008817570124358383,30.523613733139847
366,0.16,0.27,0.07,0.03,0.33,0.14,0.2754225700108265,0.008382855253775608,32.85546054093886
367,0.03,0.14,0.51,0.1,0.18,0.04,0.2195845266577216,0.011707060719450015,18.75658902946541
368,0.4,0.05,0.14,0.25,0.15,0.01,0.39695923266860195,0.009522680561178805,41.685660893308665
369,0.13,0.03,0.41,0.25,0.1,0.08,0.2454977644153845,0.00970128559750661,25.305693966836877
370,0.12,0.04,0.11,0.16,0.22,0.35,0.22160870960815732,0.007396405481200485,29.961676678140797
371,0.09,0.17,0.44,0.07,0.04,0.19,0.25245124367881183,0.010725134854372808,23.538281532738345
372,0.2,0.04,0.04,0.03,0.03,0.66,0.28008714551333563,0.008369663254372859,33.46456565824196
373,0.14,0.19,0.4,0.22,0.01,0.04,0.2584259101633713,0.009852451755858653,26.22960422107128
374,0.12,0.51,0.03,0.19,0.05,0.1,0.21943206371866028,0.007728189668310687,28.39372131592963
375,0.28,0.18,0.07,0.32,0.04,0.11,0.2990849023224934,0.007824667940648974,38.22333479082915
376,0.38,0.07,0.1,0.05,0.11,0.29,0.4083331387108715,0.009657627905057286,42.28089368581336
377,0.15,0.4,0.12,0.02,0.02,0.29,0.2704923362392234,0.008615958004590104,31.394342462570048
378,0.02,0.09,0.18,0.08,0.46,0.17,0.1848201789266141,0.008782078832117268,21.04515143392944
379,0.2,0.05,0.14,0.37,0.22,0.02,0.2474736982836655,0.007583294112325468,32.634063062572686
380,0.51,0.04,0.01,0.09,0.21,0.14,0.48101486036019664,0.011193964311590638,42.97091244628468
381,0.02,0.14,0.03,0.57,0.21,0.03,0.08712438051418522,0.006346860630883782,13.727161439505787
382,0.09,0.4,0.02,0.03,0.02,0.44,0.2171418377979001,0.008172704743246969,26.5691523944166
383,0.01,0.08,0.31,0.21,0.27,0.12,0.1670717297684812,0.008920249024466214,18.729491666683458
384,0.02,0.2,0.44,0.14,0.15,0.05,0.19990674395673633,0.010700501572810906,18.68199753034782
385,0.07,0.22,0.21,0.26,0.12,0.12,0.18814786516355808,0.007653593157468266,24.582945721378735
386,0.01,0.16,0.38,0.21,0.04,0.2,0.17050567967120206,0.009513250764026485,17.92296701732642
387,0.01,0.5,0.12,0.14,0.06,0.17,0.1638454112984832,0.008157244581815196,20.085876996227494
388,0.15,0.1,0.25,0.2,0.15,0.15,0.251930918136935,0.008253477745122292,30.524213660819914
389,0.08,0.16,0.02,0.32,0.11,0.31,0.1610301231353431,0.006382016802621869,25.231855088377152
390,0.06,0.41,0.16,0.24,0.12,0.01,0.1856428959599354,0.007806578466759648,23.780315121458326
391,0.11,0.02,0.13,0.05,0.35,0.34,0.2374045965059417,0.008250414095998762,28.77487041784688
392,0.06,0.13,0.46,0.17,0.17,0.01,0.22258406300571665,0.010774574760604708,20.658268929513135
393,0.02,0.3,0.23,0.1,0.24,0.11,0.18805774288498164,0.00872539089128565,21.552930433500855
394,0.03,0.34,0.03,0.05,0.49,0.06,0.18872182208096328,0.008525903202646672,22.135111975277752
395,0.33,0.21,0.09,0.22,0.06,0.09,0.35168066233556916,0.00862322828651608,40.782947018285846
396,0.17,0.45,0.08,0.02,0.25,0.03,0.28876391149742614,0.008686337210123959,33.24346091018326
397,0.05,0.14,0.32,0.29,0.07,0.13,0.17849594852354206,0.008512262590369449,20.969271874376584
398,0.01,0.02,0.09,0.46,0.05,0.37,0.09416452698427721,0.006012892244843222,15.6604381302583
399,0.06,0.5,0.07,0.16,0.14,0.07,0.1911275911885943,0.0078012744500099785,24.499534327798173
400,0.01,0.23,0.39,0.02,0.15,0.2,0.2064980047889446,0.010527341475584545,19.615399126917605
401,0.22,0.13,0.02,0.13,0.48,0.02,0.29454643980966694,0.008859268281393842,33.24726494943954
402,0.16,0.43,0.04,0.01,0.02,0.34,0.2704315720959709,0.008535928059455829,31.68156645795479
403,0.45,0.12,0.04,0.07,0.2,0.12,0.4500128054983157,0.01042652734924816,43.16037261732838
404,0.06,0.08,0.04,0.56,0.01,0.25,0.10762373239436125,0.005923939458002999,18.16759491843996
405,0.01,0.06,0.07,0.55,0.19,0.12,0.08448656024268927,0.0062439443070926295,13.530959932925601
406,0.02,0.19,0.18,0.47,0.01,0.13,0.11483852097004396,0.006821053904217677,16.835891136857256
407,0.4,0.25,0.16,0.11,0.04,0.04,0.42403945396339565,0.009927958516438122,42.711646433785596
408,0.41,0.04,0.04,0.01,0.04,0.46,0.42392919953898023,0.01016510095093111,41.70437672831462
409,0.05,0.16,0.02,0.41,0.23,0.13,0.13146908822364192,0.006387804879571153,20.581262374511997
410,0.07,0.39,0.03,0.02,0.45,0.04,0.22049836758882482,0.008613193991891364,25.600069822693705
411,0.24,0.33,0.18,0.17,0.04,0.04,0.31328091540613334,0.00859137696866197,36.464575649382084
412,0.24,0.04,0.07,0.13,0.01,0.51,0.29466984782523353,0.008089950053943987,36.42418628797059
413,0.07,0.43,0.04,0.37,0.02,0.07,0.15614520420670114,0.006892348176414176,22.65486307569817
414,0.07,0.12,0.04,0.1,0.5,0.17,0.20133569902847287,0.008263853718620618,24.36341516728582
415,0.04,0.27,0.05,0.04,0.24,0.36,0.18827114020789862,0.007764799013454735,24.246749965023568
416,0.09,0.28,0.01,0.1,0.24,0.28,0.2084004760402746,0.007482164829311544,27.852965123657953
417,0.03,0.19,0.44,0.18,0.05,0.11,0.19686213700269378,0.010438560449384458,18.85912697993739
418,0.02,0.07,0.38,0.06,0.2,0.27,0.20176523633762705,0.010030238235357357,20.115697314784523
419,0.12,0.01,0.45,0.1,0.19,0.13,0.26829970942781656,0.010722844835570634,25.021317900431836
420,0.13,0.06,0.18,0.36,0.06,0.21,0.2018224182765631,0.007023959071263716,28.733427434430112
421,0.19,0.41,0.13,0.14,0.01,0.12,0.2804360221424315,0.008313248699004015,33.733625962137964
422,0.14,0.05,0.44,0.19,0.16,0.02,0.26746638024536834,0.01039919861599049,25.71990305426944
423,0.03,0.07,0.01,0.15,0.65,0.09,0.1667365028834954,0.008906168206890174,18.721463485778457
424,0.06,0.11,0.33,0.28,0.08,0.14,0.18708406158873142,0.008613331233903915,21.72029108230838
425,0.01,0.46,0.31,0.01,0.05,0.16,0.20379395114811413,0.010227201846443552,19.92665777091143
426,0.56,0.13,0.1,0.16,0.01,0.04,0.5111062867397704,0.011511178913364204,44.400863767862056
427,0.07,0.21,0.42,0.09,0.2,0.01,0.24057732892006767,0.010669090195980639,22.54900132072182
428,0.11,0.1,0.01,0.29,0.1,0.39,0.1818802937200856,0.0065549956367436015,27.746821477739427
429,0.04,0.18,0.12,0.28,0.05,0.33,0.15070682733257304,0.006777575676737917,22.236096580939844
430,0.01,0.16,0.02,0.09,0.55,0.17,0.16351255236301077,0.00843093050002367,19.394366062269366
431,0.02,0.14,0.04,0.73,0.06,0.01,0.05922767421645869,0.0063228702938041325,9.367213221896503
432,0.02,0.29,0.35,0.3,0.01,0.03,0.1639727364736508,0.009217186355148616,17.789890553971222
433,0.31,0.08,0.02,0.09,0.35,0.15,0.3545543440668212,0.009175006682973726,38.6434970913728
434,0.43,0.04,0.14,0.17,0.16,0.06,0.4290122828189272,0.010031437004327012,42.766782329777364
435,0.5,0.19,0.04,0.1,0.03,0.14,0.4758443292401701,0.010861015894297938,43.81213818957669
436,0.44,0.09,0.01,0.24,0.03,0.19,0.40745946787553344,0.009777483289444748,41.673246152760505
437,0.06,0.51,0.01,0.08,0.29,0.05,0.20152623565696498,0.008115473022160109,24.83234619925142
438,0.27,0.24,0.2,0.15,0.09,0.05,0.33704419927653884,0.008843185875355023,38.11343604298125
439,0.01,0.5,0.12,0.33,0.02,0.02,0.13396507710245018,0.007598309942252079,17.630904519636374
440,0.06,0.36,0.05,0.09,0.42,0.02,0.20351717496247132,0.008248019663810714,24.67467140693542
441,0.09,0.49,0.25,0.08,0.05,0.04,0.24089252636523517,0.00938497332907554,25.66789674499417
442,0.58,0.06,0.03,0.14,0.17,0.02,0.5220777260428087,0.011962592032170701,43.64252535226463
443,0.07,0.17,0.56,0.03,0.03,0.14,0.25878822832726966,0.012493586546258758,20.71368596752264
444,0.07,0.1,0.18,0.27,0.28,0.1,0.1840630994004773,0.007583893049370636,24.270265706839332
445,0.01,0.04,0.04,0.37,0.14,0.4,0.1055916126982036,0.006122873261415643,17.245434976354584
446,0.09,0.07,0.4,0.25,0.13,0.06,0.22005290639553182,0.009612476673906911,22.892425527841947
447,0.21,0.04,0.26,0.05,0.22,0.22,0.31590320772567476,0.009214897564543746,34.2817926637816
448,0.16,0.3,0.09,0.3,0.05,0.1,0.22892110033474813,0.007184311612242067,31.864027159493833
449,0.24,0.41,0.13,0.19,0.01,0.02,0.30637910544354885,0.008451060425272721,36.2533327211019
450,0.01,0.42,0.03,0.14,0.04,0.36,0.1496777568937399,0.007572794125952663,19.765195567746975
451,0.6,0.08,0.02,0.09,0.17,0.04,0.542538715663622,0.012334713417469697,43.98470376257162
452,0.12,0.65,0.04,0.13,0.02,0.04,0.23379034825844655,0.0085137690201427,27.460264391167144
453,0.18,0.03,0.32,0.14,0.16,0.17,0.286952193239167,0.009195058649789735,31.207217285746054
454,0.26,0.4,0.05,0.1,0.11,0.08,0.3269009279409466,0.008579248722654248,38.10367766559051
455,0.33,0.17,0.09,0.01,0.35,0.05,0.391476775205531,0.009742331072467055,40.183070385678974
456,0.16,0.21,0.05,0.31,0.16,0.11,0.2230979523460558,0.006979726412146833,31.963710204714896
457,0.03,0.1,0.25,0.31,0.19,0.12,0.15646495565951182,0.007824711538754418,19.99625863325037
458,0.06,0.1,0.36,0.06,0.08,0.34,0.2232687591973747,0.00969315405862791,23.033654251955525
459,0.4,0.09,0.33,0.05,0.11,0.02,0.4493762173225268,0.011070681175370807,40.59155983303577
460,0.06,0.33,0.04,0.03,0.52,0.02,0.21360494471629035,0.008804071694067234,24.26206329739812
461,0.08,0.07,0.22,0.12,0.48,0.03,0.22356879752598022,0.009180915014382833,24.351472285250114
462,0.03,0.33,0.18,0.08,0.15,0.23,0.1899890722891678,0.008306435147025854,22.87251617888018
463,0.26,0.02,0.03,0.42,0.13,0.14,0.263099858879566,0.007514154153909434,35.01390222912601
464,0.39,0.28,0.18,0.03,0.06,0.06,0.4334877241578403,0.010217689440225422,42.425220172700485
465,0.21,0.1,0.21,0.05,0.31,0.12,0.31529340667159483,0.00910529652336809,34.62747268717904
466,0.03,0.24,0.44,0.12,0.16,0.01,0.21141786695613124,0.010858321551845488,19.470584468020153
467,0.04,0.06,0.19,0.35,0.25,0.11,0.15065803481634618,0.007330005759148221,20.553603880640512
468,0.1,0.13,0.39,0.08,0.04,0.26,0.25030649234016306,0.010004358996569901,25.019743136565097
469,0.16,0.16,0.46,0.01,0.12,0.09,0.31295366265401886,0.011325611770727561,27.632384809700625
470,0.04,0.37,0.35,0.03,0.08,0.13,0.22321891991836101,0.010271040433491406,21.73284404474716
471,0.01,0.67,0.02,0.01,0.26,0.03,0.18467398037771154,0.008910355701368187,20.725769718638148
472,0.06,0.24,0.49,0.16,0.02,0.03,0.2266343178846781,0.011269606676122089,20.11022428714112
473,0.03,0.01,0.23,0.26,0.19,0.28,0.15830185500109523,0.0076247215843562996,20.761657097864973
474,0.07,0.02,0.07,0.27,0.31,0.26,0.16923299013097365,0.006990484286461203,24.20905093209852
475,0.17,0.08,0.44,0.07,0.1,0.14,0.30465824389709,0.010740917430811615,28.36426644740245
476,0.13,0.39,0.03,0.08,0.01,0.36,0.23685890141551455,0.007984422245413477,29.66512718582416
477,0.23,0.04,0.39,0.06,0.27,0.01,0.3446774334458028,0.010721173831743962,32.14922534184261
478,0.2,0.3,0.27,0.05,0.14,0.04,0.3173231483382346,0.009489808910454854,33.43830748674422
479,0.09,0.15,0.02,0.03,0.19,0.52,0.2135933991249808,0.007734141499267419,27.616950006049468
480,0.03,0.01,0.07,0.06,0.8,0.03,0.19009156547232198,0.010365689166748312,18.338536146936498
481,0.27,0.35,0.03,0.09,0.01,0.25,0.32754431635529446,0.008629844618371107,37.95483358507083
482,0.05,0.08,0.1,0.52,0.16,0.09,0.11899965116216482,0.006362060848913089,18.704576078126482
483,0.4,0.04,0.19,0.09,0.23,0.05,0.42915875092518463,0.010223276050555431,41.978593633091656
484,0.13,0.14,0.15,0.34,0.02,0.22,0.20293379139235243,0.006939385112665654,29.24377132809086
485,0.12,0.55,0.03,0.23,0.05,0.02,0.2149050456114606,0.007749332128847918,27.732073169434567
486,0.23,0.29,0.15,0.09,0.2,0.04,0.31898507648301055,0.008673341896705168,36.77764352909767
487,0.13,0.04,0.57,0.08,0.15,0.03,0.29180805044146396,0.012414253785882949,23.50588730297247
488,0.63,0.04,0.06,0.09,0.16,0.02,0.5654758946400303,0.01273544506899217,44.40173795078681
489,0.07,0.03,0.04,0.13,0.65,0.08,0.1985334298023676,0.009119881059109778,21.769300335781693
490,0.27,0.08,0.11,0.27,0.22,0.05,0.30692673126159997,0.008163348617210917,37.59814086764609
491,0.05,0.2,0.12,0.05,0.51,0.07,0.20812583475252575,0.008862024059855264,23.485135376164266
492,0.32,0.42,0.12,0.01,0.02,0.11,0.38647478505264854,0.00967283469643448,39.95465622865525
493,0.01,0.17,0.18,0.37,0.11,0.16,0.12578431270097018,0.0069917476481072185,17.99039654055908
494,0.33,0.16,0.18,0.22,0.06,0.05,0.36036405042813036,0.008923034625952132,40.38581777773587
495,0.17,0.02,0.01,0.23,0.36,0.21,0.23680234117676474,0.0076863973905400085,30.807975329015374
496,0.03,0.29,0.26,0.16,0.17,0.09,0.18652780813679878,0.008666092257850427,21.523865957903602
497,0.13,0.06,0.02,0.26,0.35,0.18,0.20784972514643063,0.007332767442060026,28.345331662125986
498,0.02,0.05,0.17,0.22,0.19,0.35,0.15207704694588914,0.007274594307488579,20.905227221996242
499,0.19,0.28,0.05,0.02,0.01,0.45,0.28428287137478647,0.00841525077023113,33.78186570273514
500,0.21,0.04,0.18,0.26,0.19,0.12,0.27399064850267835,0.007923728633057991,34.578499743111166
501,0.03,0.08,0.05,0.29,0.03,0.52,0.12994716686353164,0.006445481671897541,20.160970657957883
502,0.45,0.01,0.21,0.12,0.15,0.06,0.4566504539755745,0.01063224409379948,42.94958335671435
503,0.16,0.27,0.06,0.2,0.08,0.23,0.24032581029754718,0.007319966741785998,32.831544018588005
504,0.28,0.06,0.08,0.2,0.21,0.17,0.319543496340693,0.008264204352133916,38.66597227332394
505,0.13,0.12,0.04,0.06,0.54,0.11,0.24882996959639495,0.008823574833506112,28.20058471669589
506,0.19,0.16,0.23,0.17,0.01,0.24,0.2783796031667666,0.008336668507678455,33.392188127711464
507,0.19,0.25,0.1,0.39,0.06,0.01,0.2351302184523712,0.007185687029690926,32.722023305610726
508,0.32,0.05,0.14,0.15,0.25,0.09,0.36181133006355753,0.009074655447252403,39.87053086110346
509,0.15,0.25,0.24,0.02,0.26,0.08,0.2870420266944365,0.009239701236297039,31.066158889080413
510,0.08,0.07,0.25,0.09,0.26,0.25,0.22420063036159463,0.00863629493496916,25.96027950062074
511,0.04,0.55,0.04,0.24,0.08,0.05,0.16205597193943277,0.00758115617342187,21.376155329390393
512,0.22,0.36,0.06,0.01,0.05,0.3,0.3113317014474467,0.008672298129110726,35.899561663174886
513,0.12,0.14,0.1,0.19,0.15,0.3,0.21728452398110737,0.007174492830906233,30.28569811166171
514,0.06,0.24,0.18,0.02,0.41,0.09,0.2244691293633313,0.008988448592782694,24.97306704780729
515,0.09,0.02,0.05,0.12,0.46,0.26,0.2078384052458231,0.008077118671830193,25.731750849554995
516,0.1,0.21,0.25,0.16,0.1,0.18,0.22687973075642126,0.008343093024406173,27.19371941469748
517,0.01,0.23,0.02,0.31,0.02,0.41,0.11526812366716208,0.006461796453276601,17.83840213795542
518,0.02,0.1,0.06,0.22,0.29,0.31,0.1444097455947779,0.006952313903806297,20.77146509678102
519,0.31,0.13,0.25,0.24,0.06,0.01,0.3510617522113515,0.009125040107835335,38.47235168971013
520,0.07,0.13,0.61,0.06,0.1,0.03,0.2610038797354614,0.013107907935100997,19.911940259858895
521,0.42,0.07,0.04,0.3,0.1,0.07,0.39018745924222387,0.009454625119158034,41.26947968054088
522,0.17,0.03,0.1,0.03,0.54,0.13,0.2837892689270776,0.009299963036379063,30.515096438229595
523,0.24,0.21,0.03,0.43,0.02,0.07,0.25155807773083855,0.007293789938647632,34.48935050869875
524,0.01,0.47,0.3,0.05,0.08,0.09,0.19799290215307114,0.009978108948647068,19.84272803314269
525,0.25,0.32,0.18,0.13,0.02,0.1,0.3249377648793178,0.008765154913574701,37.07153702167691
526,0.12,0.01,0.8,0.04,0.02,0.01,0.3125719486016563,0.015777718808123294,19.810972194581513
527,0.05,0.54,0.05,0.14,0.2,0.02,0.1885950785384594,0.007974562276084427,23.649583765124355
528,0.62,0.01,0.25,0.01,0.07,0.04,0.5889085280718945,0.013069720706936017,45.05899867924221
529,0.08,0.33,0.04,0.26,0.23,0.06,0.1827051883453299,0.007070606402727492,25.84010167428514
530,0.42,0.04,0.08,0.02,0.21,0.23,0.43950685060226036,0.010280139624230734,42.753004012350544
531,0.02,0.3,0.25,0.28,0.02,0.13,0.15597762910972338,0.00812365100465396,19.200434511571867
532,0.01,0.01,0.43,0.09,0.32,0.14,0.19822840054892168,0.010802520911737586,18.350198270251404
533,0.21,0.08,0.16,0.31,0.06,0.18,0.2612564520161998,0.007489043328695211,34.88515696192635
534,0.2,0.02,0.03,0.02,0.53,0.2,0.2964635986613923,0.009267006364006437,31.991301938981422
