,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
137,0.02,0.01,0.17,0.04,0.03,0.06,0.05,0.01,0.05,0.1,0.01,0.07,0.07,0.03,0.18,0.03,0.02,0.01,0.04,0.146050022986,0.00545171293074,26.7897493579
138,0.07,0.07,0.04,0.03,0.08,0.04,0.08,0.03,0.02,0.03,0.01,0.06,0.01,0.04,0.01,0.06,0.06,0.22,0.04,0.101391595059,0.0059116409243,17.1511761891
139,0.11,0.04,0.08,0.01,0.09,0.07,0.01,0.04,0.14,0.02,0.06,0.06,0.06,0.03,0.05,0.02,0.03,0.06,0.02,0.130206535282,0.00616613672222,21.1163879667
140,0.03,0.01,0.08,0.15,0.03,0.01,0.01,0.01,0.05,0.03,0.05,0.09,0.01,0.02,0.25,0.12,0.02,0.02,0.01,0.152648327938,0.00553631516083,27.5721889929
141,0.06,0.02,0.05,0.06,0.02,0.07,0.1,0.13,0.01,0.01,0.01,0.04,0.07,0.03,0.02,0.24,0.01,0.03,0.02,0.122866244746,0.00672358503924,18.273918457
142,0.09,0.11,0.04,0.01,0.06,0.02,0.1,0.06,0.06,0.1,0.05,0.06,0.01,0.05,0.06,0.01,0.02,0.06,0.03,0.138708074773,0.00561177652707,24.7173197478
143,0.04,0.03,0.07,0.05,0.02,0.01,0.07,0.14,0.07,0.03,0.11,0.01,0.04,0.01,0.13,0.07,0.01,0.08,0.01,0.10570046375,0.00640465943364,16.5036821778
144,0.05,0.07,0.02,0.02,0.03,0.05,0.02,0.14,0.12,0.01,0.06,0.09,0.06,0.01,0.02,0.09,0.01,0.12,0.01,0.113161514416,0.0067858926471,16.6759953775
145,0.02,0.03,0.01,0.05,0.03,0.02,0.02,0.01,0.03,0.02,0.19,0.06,0.02,0.05,0.04,0.06,0.14,0.15,0.05,0.099100942122,0.00617974258979,16.0364191036
146,0.04,0.05,0.03,0.01,0.02,0.12,0.01,0.1,0.1,0.02,0.01,0.01,0.1,0.03,0.15,0.02,0.07,0.09,0.02,0.0794360627788,0.00589330198498,13.4790416275
147,0.05,0.1,0.2,0.04,0.04,0.04,0.07,0.03,0.04,0.02,0.09,0.01,0.05,0.02,0.02,0.1,0.06,0.01,0.01,0.126157000219,0.00589044786132,21.4172170249
148,0.04,0.04,0.12,0.03,0.02,0.01,0.12,0.1,0.02,0.09,0.01,0.03,0.04,0.01,0.21,0.03,0.01,0.05,0.02,0.132548522768,0.00568400409603,23.3195684817
149,0.07,0.04,0.05,0.06,0.05,0.01,0.09,0.06,0.01,0.14,0.03,0.07,0.02,0.01,0.02,0.02,0.02,0.15,0.08,0.113106590796,0.00635770202835,17.7904831481
150,0.05,0.02,0.04,0.07,0.07,0.01,0.17,0.02,0.03,0.01,0.06,0.1,0.12,0.06,0.03,0.02,0.02,0.08,0.02,0.1304831793,0.00503261594965,25.9275058152
151,0.18,0.04,0.06,0.03,0.02,0.01,0.05,0.05,0.01,0.05,0.04,0.02,0.06,0.01,0.02,0.07,0.04,0.19,0.05,0.0835556302001,0.00604282284931,13.8272513168
152,0.03,0.04,0.03,0.05,0.03,0.11,0.06,0.02,0.11,0.08,0.09,0.09,0.07,0.01,0.01,0.03,0.02,0.02,0.1,0.13184660733,0.0062382419562,21.1352185849
153,0.02,0.01,0.03,0.01,0.08,0.14,0.02,0.05,0.15,0.02,0.02,0.03,0.1,0.01,0.04,0.1,0.07,0.03,0.07,0.110734757198,0.00688649380268,16.07999083
154,0.08,0.07,0.03,0.09,0.01,0.01,0.08,0.09,0.1,0.1,0.03,0.02,0.06,0.16,0.01,0.01,0.02,0.02,0.01,0.083213552455,0.0057736522163,14.412636809
155,0.01,0.04,0.01,0.17,0.01,0.05,0.08,0.18,0.04,0.06,0.04,0.04,0.05,0.05,0.01,0.02,0.03,0.04,0.07,0.0720948639997,0.00695387017597,10.3675884328
156,0.04,0.01,0.2,0.05,0.09,0.05,0.01,0.02,0.03,0.07,0.06,0.13,0.01,0.11,0.01,0.01,0.02,0.01,0.07,0.159964197909,0.00599629841195,26.6771576261
157,0.02,0.04,0.02,0.09,0.07,0.03,0.02,0.05,0.22,0.04,0.07,0.02,0.12,0.08,0.01,0.01,0.06,0.01,0.02,0.0833940096653,0.00700254123726,11.9091065429
158,0.06,0.1,0.02,0.13,0.04,0.03,0.01,0.08,0.03,0.02,0.01,0.03,0.04,0.06,0.04,0.21,0.03,0.04,0.02,0.10097337038,0.00644869408347,15.6579563355
159,0.07,0.05,0.01,0.03,0.04,0.18,0.03,0.03,0.05,0.01,0.19,0.01,0.01,0.06,0.07,0.04,0.04,0.06,0.02,0.111653994594,0.00556873571892,20.0501514579
160,0.02,0.03,0.01,0.02,0.05,0.1,0.01,0.12,0.11,0.17,0.01,0.01,0.03,0.03,0.02,0.01,0.08,0.05,0.12,0.0866385553744,0.00758770825853,11.4182770901
161,0.05,0.05,0.11,0.05,0.13,0.07,0.01,0.05,0.03,0.03,0.01,0.07,0.07,0.01,0.01,0.05,0.07,0.02,0.11,0.128879728404,0.00655351761082,19.665733131
162,0.06,0.01,0.12,0.11,0.01,0.03,0.08,0.12,0.03,0.07,0.01,0.01,0.04,0.15,0.02,0.04,0.01,0.01,0.07,0.0814875319198,0.0063060367363,12.9221467187
163,0.03,0.06,0.03,0.04,0.12,0.05,0.04,0.09,0.01,0.03,0.03,0.06,0.09,0.04,0.09,0.04,0.02,0.09,0.04,0.114089191334,0.00574288278911,19.8661883801
164,0.09,0.01,0.01,0.04,0.01,0.17,0.07,0.07,0.01,0.05,0.03,0.04,0.07,0.02,0.01,0.05,0.07,0.06,0.12,0.0950590075274,0.00618002314768,15.3816588152
165,0.02,0.06,0.07,0.03,0.12,0.06,0.04,0.09,0.07,0.11,0.14,0.01,0.03,0.01,0.01,0.08,0.02,0.01,0.02,0.134827917735,0.00667310599551,20.2046719811
166,0.05,0.04,0.15,0.1,0.15,0.04,0.08,0.06,0.01,0.03,0.02,0.05,0.04,0.02,0.01,0.03,0.03,0.01,0.08,0.135294435135,0.00633003171639,21.3734213661
167,0.02,0.05,0.02,0.04,0.04,0.14,0.03,0.05,0.05,0.02,0.17,0.01,0.14,0.02,0.05,0.02,0.1,0.02,0.01,0.0913382186658,0.00557578445859,16.3812319763
168,0.02,0.06,0.07,0.02,0.03,0.04,0.03,0.04,0.05,0.06,0.04,0.15,0.03,0.06,0.05,0.13,0.05,0.05,0.02,0.163834506426,0.00583415121436,28.0819780644
169,0.02,0.1,0.02,0.07,0.19,0.05,0.07,0.04,0.08,0.03,0.01,0.02,0.01,0.09,0.08,0.04,0.01,0.01,0.06,0.13166146421,0.00620963076594,21.2027847021
170,0.08,0.06,0.03,0.1,0.11,0.03,0.01,0.02,0.1,0.02,0.01,0.05,0.01,0.01,0.03,0.09,0.18,0.05,0.01,0.121552082443,0.00669920607769,18.144251876
171,0.08,0.04,0.03,0.01,0.02,0.23,0.03,0.03,0.02,0.07,0.2,0.02,0.02,0.06,0.03,0.03,0.01,0.06,0.01,0.116945266883,0.00547399791227,21.3637763034
172,0.04,0.02,0.04,0.07,0.05,0.06,0.11,0.01,0.01,0.08,0.03,0.04,0.16,0.02,0.04,0.07,0.01,0.01,0.13,0.107656098317,0.00591682948056,18.1948962143
173,0.03,0.08,0.21,0.11,0.02,0.03,0.05,0.02,0.06,0.05,0.04,0.01,0.02,0.02,0.02,0.08,0.04,0.08,0.03,0.0988118854312,0.0062125543723,15.9051944675
174,0.1,0.12,0.01,0.03,0.01,0.07,0.05,0.03,0.03,0.01,0.02,0.02,0.01,0.33,0.06,0.03,0.01,0.05,0.01,0.0779385937213,0.00476957619327,16.3407796758
175,0.09,0.02,0.07,0.04,0.08,0.09,0.02,0.06,0.09,0.02,0.05,0.04,0.05,0.02,0.04,0.05,0.04,0.05,0.08,0.115767524857,0.00640686158355,18.0693032535
176,0.01,0.01,0.02,0.01,0.01,0.09,0.05,0.08,0.08,0.2,0.01,0.02,0.08,0.02,0.04,0.07,0.12,0.03,0.05,0.102117711804,0.00661985682817,15.4259698442
177,0.03,0.11,0.05,0.05,0.05,0.08,0.03,0.01,0.01,0.02,0.03,0.13,0.06,0.05,0.09,0.09,0.02,0.04,0.05,0.150450377743,0.00527602089633,28.5158798079
178,0.03,0.08,0.05,0.06,0.01,0.01,0.03,0.02,0.05,0.15,0.09,0.12,0.01,0.09,0.01,0.05,0.01,0.1,0.03,0.13221165423,0.00575956108276,22.9551613969
179,0.1,0.01,0.01,0.09,0.05,0.03,0.01,0.05,0.06,0.03,0.04,0.05,0.2,0.03,0.05,0.06,0.1,0.01,0.02,0.0904345879374,0.00574995945089,15.7278653371
180,0.01,0.07,0.06,0.01,0.03,0.05,0.05,0.02,0.15,0.03,0.01,0.09,0.07,0.1,0.01,0.11,0.06,0.06,0.01,0.124696655242,0.00628428208123,19.8426253994
181,0.07,0.02,0.03,0.05,0.02,0.06,0.01,0.01,0.04,0.09,0.02,0.01,0.02,0.07,0.02,0.01,0.12,0.04,0.29,0.0705293961433,0.00803006947386,8.7831613877
182,0.08,0.01,0.01,0.07,0.01,0.09,0.04,0.04,0.06,0.06,0.08,0.12,0.02,0.1,0.01,0.01,0.03,0.08,0.08,0.120173872363,0.0057704573113,20.8257103172
183,0.02,0.03,0.03,0.07,0.04,0.02,0.01,0.07,0.01,0.03,0.14,0.04,0.13,0.03,0.06,0.1,0.06,0.04,0.07,0.0959769312796,0.00612874597004,15.6601255377
184,0.02,0.07,0.02,0.07,0.06,0.01,0.01,0.04,0.21,0.17,0.02,0.08,0.02,0.03,0.07,0.01,0.05,0.01,0.03,0.136253162918,0.00708395073285,19.2340641623
185,0.05,0.1,0.02,0.08,0.02,0.06,0.03,0.04,0.07,0.02,0.14,0.04,0.07,0.06,0.02,0.09,0.03,0.05,0.01,0.102419120872,0.00570649601316,17.9478125693
186,0.01,0.01,0.03,0.13,0.04,0.02,0.06,0.07,0.03,0.06,0.04,0.12,0.11,0.04,0.05,0.04,0.02,0.05,0.07,0.115967948609,0.00582994123744,19.8917868784
187,0.05,0.27,0.02,0.04,0.04,0.03,0.02,0.01,0.13,0.07,0.04,0.15,0.02,0.03,0.01,0.04,0.01,0.01,0.01,0.164278399091,0.00613257104625,26.7878509441
188,0.04,0.03,0.07,0.01,0.07,0.13,0.04,0.02,0.01,0.13,0.03,0.05,0.08,0.05,0.06,0.04,0.03,0.03,0.08,0.126083352859,0.00568771948593,22.1676461314
189,0.06,0.05,0.03,0.11,0.04,0.02,0.01,0.01,0.01,0.03,0.14,0.03,0.17,0.01,0.07,0.02,0.02,0.04,0.13,0.0792953068964,0.00600145167024,13.2126877385
190,0.06,0.05,0.11,0.07,0.03,0.07,0.09,0.03,0.03,0.05,0.02,0.04,0.01,0.01,0.01,0.04,0.2,0.05,0.03,0.114093182328,0.00614904332999,18.5546232487
191,0.27,0.05,0.07,0.05,0.02,0.01,0.06,0.01,0.01,0.02,0.05,0.14,0.01,0.04,0.01,0.05,0.07,0.04,0.02,0.167660161975,0.00521966703195,32.1208538683
192,0.29,0.04,0.02,0.14,0.01,0.06,0.04,0.03,0.02,0.09,0.04,0.03,0.03,0.07,0.02,0.04,0.01,0.01,0.01,0.111226767554,0.00516037050543,21.5540274555
193,0.07,0.03,0.05,0.04,0.14,0.04,0.1,0.11,0.06,0.01,0.02,0.08,0.04,0.03,0.02,0.05,0.07,0.02,0.02,0.149919185969,0.00626967966983,23.9117776129
194,0.02,0.06,0.01,0.03,0.02,0.01,0.02,0.37,0.02,0.07,0.01,0.05,0.06,0.05,0.01,0.06,0.04,0.04,0.05,0.0779628834909,0.00929641089553,8.38634225262
195,0.02,0.02,0.01,0.01,0.02,0.02,0.05,0.06,0.13,0.01,0.02,0.11,0.06,0.07,0.07,0.03,0.05,0.02,0.22,0.120009417717,0.00735823092289,16.309547631
196,0.05,0.01,0.06,0.02,0.05,0.05,0.03,0.02,0.02,0.09,0.05,0.05,0.04,0.03,0.01,0.12,0.05,0.23,0.02,0.0966614361282,0.00618649784954,15.6245808984
197,0.02,0.12,0.04,0.1,0.03,0.01,0.03,0.01,0.01,0.1,0.14,0.03,0.02,0.17,0.01,0.06,0.04,0.05,0.01,0.0948668100346,0.00535920679381,17.7016513235
198,0.08,0.05,0.03,0.06,0.06,0.03,0.04,0.01,0.01,0.03,0.13,0.09,0.04,0.03,0.01,0.09,0.01,0.06,0.14,0.133409620676,0.00638133141046,20.9062360336
199,0.02,0.16,0.09,0.04,0.05,0.13,0.01,0.01,0.07,0.02,0.05,0.12,0.01,0.01,0.05,0.01,0.01,0.11,0.03,0.138342537887,0.00547510862571,25.2675421338
200,0.02,0.02,0.14,0.02,0.02,0.04,0.02,0.04,0.06,0.04,0.08,0.01,0.05,0.07,0.03,0.08,0.01,0.05,0.2,0.0898644894095,0.0073541861234,12.2195016419
201,0.02,0.01,0.02,0.04,0.08,0.06,0.01,0.06,0.06,0.06,0.1,0.08,0.17,0.02,0.02,0.07,0.01,0.01,0.1,0.116929315221,0.00636777458773,18.3626655765
202,0.03,0.06,0.06,0.04,0.08,0.02,0.01,0.01,0.05,0.09,0.08,0.04,0.02,0.01,0.02,0.01,0.23,0.04,0.1,0.111069712439,0.0070666484162,15.7174527297
203,0.02,0.11,0.09,0.19,0.02,0.01,0.03,0.07,0.04,0.07,0.02,0.01,0.03,0.03,0.17,0.02,0.01,0.04,0.02,0.0872314882356,0.00560978757251,15.5498736999
204,0.05,0.09,0.05,0.01,0.03,0.03,0.02,0.03,0.01,0.07,0.08,0.18,0.01,0.05,0.08,0.03,0.02,0.01,0.15,0.175784893792,0.00607896301965,28.9169210643
205,0.01,0.01,0.06,0.06,0.08,0.13,0.01,0.02,0.08,0.01,0.03,0.02,0.02,0.1,0.03,0.12,0.06,0.06,0.09,0.0993782666455,0.00648883008631,15.3152826201
206,0.03,0.01,0.05,0.13,0.06,0.04,0.03,0.11,0.08,0.02,0.02,0.04,0.07,0.03,0.05,0.01,0.13,0.04,0.05,0.0839644884718,0.00655206386095,12.8149679633
207,0.04,0.07,0.04,0.02,0.11,0.08,0.09,0.06,0.04,0.02,0.03,0.17,0.01,0.08,0.06,0.02,0.02,0.03,0.01,0.185014015064,0.00525629958621,35.1985293131
208,0.12,0.05,0.09,0.05,0.18,0.06,0.07,0.01,0.02,0.03,0.03,0.05,0.02,0.05,0.04,0.04,0.06,0.02,0.01,0.156486873725,0.00569375870366,27.4839314185
209,0.07,0.01,0.18,0.03,0.06,0.02,0.01,0.05,0.05,0.05,0.03,0.15,0.13,0.04,0.01,0.06,0.01,0.01,0.03,0.157398480599,0.00582016599179,27.0436411644
210,0.02,0.02,0.05,0.05,0.09,0.02,0.01,0.15,0.05,0.04,0.12,0.07,0.1,0.01,0.04,0.04,0.04,0.07,0.01,0.112814146095,0.00657303178814,17.1631827946
211,0.04,0.03,0.13,0.03,0.04,0.01,0.03,0.02,0.06,0.02,0.01,0.09,0.07,0.02,0.12,0.12,0.02,0.03,0.11,0.143832807635,0.00631432917346,22.7787946564
212,0.11,0.04,0.06,0.02,0.01,0.01,0.03,0.05,0.06,0.08,0.17,0.02,0.02,0.04,0.03,0.06,0.08,0.03,0.08,0.115585611769,0.00650652541132,17.7645677934
213,0.02,0.01,0.03,0.15,0.04,0.22,0.05,0.01,0.04,0.02,0.03,0.01,0.02,0.11,0.08,0.04,0.09,0.01,0.02,0.090408171573,0.00529624363335,17.0702440884
214,0.02,0.08,0.05,0.1,0.03,0.11,0.02,0.03,0.12,0.07,0.05,0.03,0.03,0.01,0.02,0.01,0.03,0.1,0.09,0.0836727288017,0.00653576700696,12.8022814633
215,0.01,0.03,0.03,0.09,0.07,0.04,0.13,0.08,0.05,0.05,0.06,0.06,0.01,0.12,0.04,0.02,0.05,0.01,0.05,0.124061119242,0.00576006611371,21.5381415409
216,0.06,0.04,0.01,0.17,0.01,0.01,0.04,0.11,0.02,0.06,0.06,0.02,0.04,0.03,0.02,0.07,0.11,0.03,0.09,0.0742914188907,0.00674537961592,11.0136750073
217,0.09,0.01,0.01,0.14,0.01,0.03,0.1,0.03,0.01,0.05,0.07,0.04,0.11,0.03,0.03,0.01,0.06,0.08,0.09,0.0783991511986,0.00572365373875,13.6973958903
218,0.02,0.01,0.06,0.06,0.01,0.01,0.01,0.05,0.03,0.05,0.15,0.05,0.06,0.08,0.08,0.03,0.09,0.01,0.14,0.101446337372,0.00646134984566,15.7004867087
219,0.02,0.08,0.05,0.12,0.01,0.04,0.06,0.08,0.01,0.02,0.04,0.09,0.04,0.1,0.06,0.03,0.01,0.05,0.09,0.102533910866,0.00565279920405,18.138608354
220,0.02,0.02,0.06,0.05,0.08,0.01,0.01,0.08,0.1,0.05,0.02,0.15,0.01,0.01,0.14,0.09,0.01,0.01,0.08,0.177516115898,0.00664229619687,26.7251129182
221,0.02,0.11,0.03,0.02,0.01,0.07,0.13,0.01,0.01,0.02,0.19,0.09,0.02,0.04,0.01,0.08,0.01,0.02,0.11,0.151594669903,0.00589640739101,25.7096668955
222,0.09,0.15,0.08,0.01,0.02,0.09,0.03,0.02,0.11,0.01,0.01,0.04,0.01,0.03,0.03,0.03,0.01,0.13,0.1,0.0979137924979,0.00633385517722,15.4587987503
223,0.04,0.11,0.06,0.05,0.05,0.01,0.1,0.05,0.04,0.06,0.09,0.04,0.01,0.14,0.02,0.02,0.01,0.07,0.03,0.109803840669,0.00541145196614,20.2910127182
224,0.04,0.07,0.01,0.01,0.01,0.01,0.11,0.13,0.02,0.04,0.01,0.16,0.06,0.05,0.07,0.01,0.02,0.03,0.14,0.146285064456,0.00631385211378,23.1689089037
225,0.1,0.02,0.03,0.05,0.13,0.07,0.02,0.01,0.05,0.01,0.05,0.03,0.02,0.05,0.17,0.05,0.07,0.03,0.04,0.137530403653,0.00572882208212,24.0067507215
226,0.01,0.09,0.01,0.01,0.02,0.03,0.06,0.04,0.01,0.1,0.04,0.02,0.04,0.1,0.08,0.03,0.13,0.11,0.07,0.0829020254535,0.00581820244655,14.2487351059
227,0.02,0.03,0.01,0.01,0.05,0.12,0.06,0.17,0.03,0.05,0.07,0.07,0.01,0.03,0.01,0.07,0.08,0.02,0.09,0.126584727819,0.00707297236475,17.8969634393
228,0.24,0.08,0.01,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0.11,0.01,0.03,0.03,0.14,0.01,0.08,0.12,0.01,0.102082935067,0.00523194020633,19.5114873338
229,0.08,0.02,0.02,0.05,0.12,0.09,0.03,0.08,0.01,0.03,0.07,0.02,0.01,0.04,0.15,0.07,0.04,0.03,0.04,0.132614046127,0.00590142916816,22.4715136534
230,0.02,0.03,0.01,0.05,0.04,0.02,0.12,0.15,0.01,0.02,0.09,0.06,0.09,0.09,0.05,0.01,0.04,0.07,0.03,0.0984799823798,0.00592682020856,16.6159895044
231,0.01,0.1,0.01,0.01,0.03,0.03,0.05,0.03,0.02,0.09,0.2,0.11,0.07,0.1,0.02,0.03,0.02,0.06,0.01,0.136949729629,0.00525351239629,26.0682224192
232,0.03,0.11,0.1,0.05,0.02,0.03,0.03,0.01,0.02,0.11,0.12,0.02,0.01,0.04,0.05,0.05,0.15,0.01,0.04,0.117420811256,0.00606141012922,19.3718637665
233,0.06,0.05,0.04,0.03,0.01,0.04,0.15,0.05,0.14,0.03,0.02,0.06,0.01,0.06,0.03,0.03,0.05,0.06,0.08,0.121986733247,0.00632121723981,19.2979814835
234,0.09,0.06,0.05,0.02,0.09,0.01,0.01,0.11,0.04,0.11,0.02,0.13,0.02,0.06,0.01,0.04,0.02,0.03,0.08,0.15303878318,0.00657773108828,23.2661963717
235,0.11,0.03,0.13,0.04,0.03,0.14,0.01,0.06,0.04,0.02,0.03,0.05,0.11,0.04,0.01,0.05,0.05,0.04,0.01,0.106034450993,0.00546800213368,19.3918086351
236,0.06,0.07,0.01,0.01,0.05,0.01,0.03,0.03,0.07,0.02,0.03,0.02,0.07,0.11,0.13,0.16,0.02,0.08,0.02,0.108158819011,0.00594411161583,18.1959603051
237,0.01,0.01,0.06,0.04,0.07,0.16,0.04,0.18,0.05,0.07,0.07,0.02,0.07,0.04,0.03,0.01,0.01,0.05,0.01,0.0955844080697,0.00665797363626,14.3563812793
238,0.01,0.02,0.05,0.02,0.03,0.04,0.1,0.2,0.02,0.04,0.04,0.03,0.03,0.06,0.02,0.03,0.17,0.03,0.06,0.0949346434747,0.0073159512975,12.9763908498
239,0.02,0.03,0.04,0.04,0.02,0.1,0.04,0.03,0.09,0.02,0.01,0.03,0.02,0.08,0.03,0.08,0.13,0.1,0.09,0.0851306963553,0.00647488837489,13.1478245533
240,0.03,0.14,0.01,0.05,0.08,0.09,0.02,0.03,0.08,0.01,0.03,0.03,0.04,0.06,0.06,0.07,0.01,0.12,0.04,0.0950492777338,0.00582693104638,16.3120649579
241,0.03,0.1,0.02,0.02,0.04,0.01,0.06,0.1,0.04,0.12,0.05,0.01,0.04,0.05,0.1,0.11,0.02,0.02,0.06,0.116442135829,0.00630739605475,18.4612056732
242,0.21,0.06,0.04,0.05,0.01,0.09,0.03,0.02,0.01,0.03,0.03,0.06,0.02,0.05,0.12,0.06,0.03,0.06,0.02,0.130368765914,0.00496176832786,26.274658005
243,0.04,0.02,0.04,0.06,0.02,0.01,0.1,0.1,0.05,0.1,0.12,0.04,0.05,0.01,0.04,0.04,0.06,0.01,0.09,0.118641024332,0.00659219505333,17.9971956795
244,0.04,0.01,0.04,0.08,0.01,0.02,0.02,0.04,0.08,0.08,0.02,0.08,0.16,0.04,0.01,0.01,0.05,0.11,0.1,0.0733691035473,0.00629365568142,11.6576290889
245,0.05,0.08,0.03,0.03,0.04,0.06,0.02,0.01,0.16,0.03,0.12,0.05,0.03,0.09,0.11,0.01,0.01,0.01,0.06,0.125960437325,0.00609961552469,20.6505535988
246,0.01,0.04,0.04,0.04,0.06,0.03,0.07,0.05,0.05,0.03,0.03,0.03,0.25,0.01,0.1,0.07,0.03,0.03,0.03,0.0917115327379,0.00561854919471,16.3229918542
247,0.05,0.1,0.01,0.07,0.02,0.01,0.03,0.23,0.03,0.08,0.01,0.14,0.02,0.02,0.01,0.11,0.01,0.02,0.03,0.141516108811,0.00738798115378,19.1549092865
248,0.04,0.1,0.02,0.06,0.1,0.03,0.1,0.01,0.02,0.1,0.09,0.01,0.02,0.01,0.03,0.07,0.13,0.04,0.02,0.126330217021,0.00601841591224,20.9906093003
249,0.04,0.01,0.04,0.1,0.02,0.01,0.01,0.06,0.02,0.07,0.07,0.02,0.12,0.02,0.01,0.08,0.05,0.18,0.07,0.0520358777988,0.00646557729016,8.04814101875
250,0.01,0.09,0.04,0.05,0.05,0.01,0.11,0.05,0.14,0.05,0.04,0.07,0.01,0.06,0.03,0.1,0.03,0.02,0.04,0.141618781863,0.00645763437302,21.9304428964
251,0.01,0.02,0.02,0.13,0.1,0.02,0.09,0.03,0.03,0.02,0.02,0.09,0.01,0.08,0.03,0.09,0.02,0.1,0.09,0.120790143989,0.00613119270254,19.7009211501
252,0.06,0.05,0.01,0.03,0.01,0.04,0.15,0.1,0.01,0.14,0.03,0.03,0.01,0.01,0.04,0.01,0.07,0.14,0.06,0.100055419263,0.00633900123478,15.7840984025
253,0.01,0.03,0.04,0.11,0.14,0.02,0.07,0.01,0.02,0.08,0.05,0.07,0.02,0.04,0.07,0.08,0.09,0.02,0.03,0.148470584125,0.00596149364389,24.9049303738
254,0.02,0.01,0.15,0.09,0.04,0.04,0.09,0.09,0.03,0.01,0.13,0.05,0.05,0.06,0.01,0.01,0.02,0.02,0.08,0.112442457129,0.00626286231835,17.9538446501
255,0.04,0.09,0.13,0.05,0.02,0.03,0.02,0.01,0.01,0.1,0.02,0.06,0.01,0.03,0.01,0.16,0.01,0.17,0.03,0.112737738265,0.00629504651045,17.9089603354
256,0.08,0.08,0.02,0.04,0.05,0.01,0.01,0.02,0.02,0.07,0.02,0.05,0.01,0.02,0.08,0.26,0.03,0.12,0.01,0.134122049552,0.00670167128908,20.0132241298
257,0.03,0.19,0.11,0.04,0.15,0.02,0.01,0.02,0.08,0.02,0.02,0.02,0.04,0.02,0.04,0.04,0.09,0.03,0.03,0.121934720271,0.00639314936004,19.0727157156
258,0.04,0.11,0.1,0.03,0.03,0.01,0.08,0.01,0.15,0.08,0.09,0.05,0.01,0.02,0.03,0.03,0.01,0.08,0.04,0.128885724228,0.00642071576893,20.0734199841
259,0.03,0.07,0.2,0.02,0.02,0.02,0.04,0.01,0.01,0.01,0.04,0.04,0.05,0.18,0.02,0.14,0.05,0.03,0.02,0.114098406976,0.0055748956281,20.4664651301
260,0.03,0.07,0.02,0.05,0.02,0.12,0.12,0.16,0.05,0.03,0.07,0.02,0.03,0.04,0.01,0.02,0.03,0.09,0.02,0.0894163260191,0.00633065273229,14.1243454349
261,0.03,0.12,0.01,0.06,0.01,0.05,0.01,0.1,0.05,0.05,0.03,0.06,0.06,0.01,0.09,0.05,0.1,0.06,0.05,0.0983773362674,0.0060561024453,16.2443315905
262,0.12,0.11,0.03,0.06,0.02,0.07,0.01,0.02,0.04,0.13,0.1,0.02,0.01,0.02,0.03,0.07,0.05,0.06,0.03,0.112401879712,0.00587091377312,19.1455511111
263,0.02,0.02,0.06,0.01,0.01,0.07,0.03,0.08,0.1,0.05,0.12,0.08,0.01,0.01,0.04,0.09,0.09,0.1,0.01,0.129305823886,0.00647068016393,19.9833434214
264,0.11,0.09,0.04,0.1,0.06,0.04,0.13,0.01,0.05,0.03,0.05,0.01,0.1,0.01,0.02,0.01,0.02,0.01,0.11,0.101919045987,0.00579408738467,17.5901810277
265,0.01,0.05,0.03,0.03,0.03,0.01,0.06,0.05,0.06,0.05,0.1,0.1,0.01,0.02,0.09,0.04,0.1,0.11,0.05,0.132215723418,0.00603371534051,21.9128208668
266,0.04,0.06,0.15,0.06,0.03,0.01,0.05,0.02,0.04,0.02,0.03,0.01,0.04,0.04,0.02,0.01,0.08,0.15,0.14,0.0677844423211,0.00681363580891,9.94835125065
267,0.03,0.14,0.03,0.04,0.12,0.1,0.02,0.03,0.09,0.04,0.03,0.01,0.06,0.17,0.03,0.03,0.01,0.01,0.01,0.100438534659,0.00551292667096,18.2187322004
268,0.01,0.03,0.09,0.06,0.03,0.04,0.08,0.02,0.08,0.16,0.03,0.05,0.04,0.11,0.02,0.01,0.04,0.05,0.05,0.110130335377,0.00591182355552,18.6288265106
269,0.06,0.05,0.04,0.01,0.24,0.04,0.03,0.05,0.06,0.14,0.01,0.03,0.05,0.02,0.05,0.02,0.05,0.03,0.02,0.150059055949,0.00663701870567,22.6094068141
270,0.02,0.02,0.1,0.04,0.03,0.05,0.05,0.08,0.02,0.13,0.02,0.02,0.03,0.1,0.06,0.08,0.06,0.03,0.06,0.106580559792,0.00622606368997,17.1184499708
271,0.08,0.01,0.01,0.28,0.09,0.03,0.05,0.01,0.04,0.05,0.04,0.05,0.04,0.11,0.01,0.05,0.01,0.03,0.01,0.0919520422581,0.00562396884235,16.3500269713
272,0.13,0.01,0.01,0.01,0.05,0.13,0.02,0.04,0.01,0.1,0.06,0.09,0.1,0.09,0.01,0.02,0.01,0.09,0.02,0.117539098981,0.00514374627642,22.850874181
273,0.09,0.02,0.04,0.01,0.03,0.06,0.06,0.01,0.09,0.02,0.1,0.05,0.01,0.11,0.17,0.03,0.03,0.02,0.05,0.139100038046,0.00542490534448,25.6410073933
274,0.05,0.08,0.06,0.01,0.18,0.06,0.01,0.09,0.01,0.03,0.12,0.07,0.06,0.01,0.03,0.03,0.07,0.02,0.01,0.151580839555,0.00617970644468,24.5288090805
